contract_id,agency,vendor_clean,n_items,n_awards,n_changes,first_item_date,last_item_date,original_approved_usd,later_approved_usd,total_approved_usd,growth_usd,growth_pct,months_to_first_change,in_growth_analysis,exclusion_reason,multi_vendor
F50P5600404,DIT,applied technology services,1,1,0,2025-04-02,2025-04-02,2236000.0,0,2236000.0,0.0,0.0,,0,"awarded in 2025, after the 2022 cutoff - not enough time to have been modified",0
F50P6600153,DIT,cas severn,1,1,0,2025-12-17,2025-12-17,88671.29,0,88671.29,0.0,0.0,,0,"awarded in 2025, after the 2022 cutoff - not enough time to have been modified",0
F50P6600236,DIT,environmental systems research institute,1,1,0,2025-11-05,2025-11-05,1425000.0,0,1425000.0,0.0,0.0,,0,"awarded in 2025, after the 2022 cutoff - not enough time to have been modified",0
F50P6600237,DIT,environmental systems research institute,1,1,0,2025-11-05,2025-11-05,475000.0,0,475000.0,0.0,0.0,,0,"awarded in 2025, after the 2022 cutoff - not enough time to have been modified",0
F50P6600259,DIT,tyler technologies,1,1,0,2025-12-03,2025-12-03,396000.0,0,396000.0,0.0,0.0,,0,"awarded in 2025, after the 2022 cutoff - not enough time to have been modified",0
F50P6600499,DIT,verizon maryland,1,1,0,2026-03-18,2026-03-18,122449.0,0,122449.0,0.0,0.0,,0,"awarded in 2026, after the 2022 cutoff - not enough time to have been modified",0
F50P6600621,DIT,vishtek consulting services,1,1,0,2026-04-22,2026-04-22,134500.0,0,134500.0,0.0,0.0,,0,"awarded in 2026, after the 2022 cutoff - not enough time to have been modified",0
G20B3600007,RETAGCY,carahsoft technology,1,1,0,2023-04-05,2023-04-05,188083.0,0,188083.0,0.0,0.0,,0,"awarded in 2023, after the 2022 cutoff - not enough time to have been modified",0
G20B4600009,RETAGCY,idology,1,1,0,2024-03-13,2024-03-13,575000.0,0,575000.0,0.0,0.0,,0,"awarded in 2024, after the 2022 cutoff - not enough time to have been modified",0
G20B4600010,RETAGCY,applied technology services,1,1,0,2024-02-14,2024-02-14,327456.0,0,327456.0,0.0,0.0,,0,"awarded in 2024, after the 2022 cutoff - not enough time to have been modified",0
G20P5600017,RETAGCY,ip datasystems,1,1,0,2024-11-20,2024-11-20,424975.64,0,424975.64,0.0,0.0,,0,"awarded in 2024, after the 2022 cutoff - not enough time to have been modified",0
H00P6600568,DIT,edwards performance solutions,1,0,1,2025-09-10,2025-09-10,,275992.2,275992.2,,,,0,no original award inside the window - only later changes were captured,1
I00B3600001,DSCI,buildwithin,1,1,0,2023-07-19,2023-07-19,87500.0,0,87500.0,0.0,0.0,,0,"awarded in 2023, after the 2022 cutoff - not enough time to have been modified",0
J00B2400020,DOT/MVA,united solutions,1,0,1,2016-03-23,2016-03-23,,0,0,,,,0,no original award inside the window - only later changes were captured,0
J00B6400012,DOT/MVA,custom software systems,3,1,2,2020-10-07,2023-10-25,685259.21,1301968.56,1987227.77,1301968.56,190.0,-12,0,"item covers several vendors, so the money is not one contract's",1
J00P3600002,DOT/MAA,electronic data solutions,1,1,0,2023-07-19,2023-07-19,245996.92,0,245996.92,0.0,0.0,,0,"awarded in 2023, after the 2022 cutoff - not enough time to have been modified",0
J00P3600011,DOT/MAA,communications electronics cei,1,1,0,2023-09-20,2023-09-20,3305782.44,0,3305782.44,0.0,0.0,,0,"awarded in 2023, after the 2022 cutoff - not enough time to have been modified",0
J00P3600017,DOT/MAA,early morning software,1,1,0,2024-01-17,2024-01-17,299840.0,0,299840.0,0.0,0.0,,0,"awarded in 2024, after the 2022 cutoff - not enough time to have been modified",1
J00P4600018,DOT/MAA,en net services,1,1,0,2024-12-18,2024-12-18,263238.28,0,263238.28,0.0,0.0,,0,"awarded in 2024, after the 2022 cutoff - not enough time to have been modified",0
J00P4600033,DOT/MAA,knot technology solutions,1,1,0,2025-03-19,2025-03-19,363434.0,0,363434.0,0.0,0.0,,0,"awarded in 2025, after the 2022 cutoff - not enough time to have been modified",0
J00P5600002,DOT/MAA,cas severn,1,1,0,2025-03-19,2025-03-19,499750.0,0,499750.0,0.0,0.0,,0,"awarded in 2025, after the 2022 cutoff - not enough time to have been modified",0
J01B0600067,DOT/MTA,icf,1,1,0,2024-02-28,2024-02-28,3122546.4,0,3122546.4,0.0,0.0,,0,"awarded in 2024, after the 2022 cutoff - not enough time to have been modified",0
J01B3600021,DOT,envision sustainabiity tools,1,1,0,2023-03-15,2023-03-15,153525.0,0,153525.0,0.0,0.0,,0,"awarded in 2023, after the 2022 cutoff - not enough time to have been modified",0
J01B3600034,DOT/MdTA,selex es a leonardo us,2,1,1,2023-08-23,2026-07-01,1352953.0,901969.0,2254922.0,901969.0,66.67,35,0,"awarded in 2023, after the 2022 cutoff - not enough time to have been modified",0
J01B3600035,DOT,ibm,1,1,0,2023-04-19,2023-04-19,2109172.0,0,2109172.0,0.0,0.0,,0,"awarded in 2023, after the 2022 cutoff - not enough time to have been modified",0
J01B4600001,DOT,dk consulting,1,1,0,2023-06-21,2023-06-21,427980.0,0,427980.0,0.0,0.0,,0,"awarded in 2023, after the 2022 cutoff - not enough time to have been modified",0
J01B4600005,DOT,rpi consultants,1,1,0,2023-07-19,2023-07-19,3450520.0,0,3450520.0,0.0,0.0,,0,"awarded in 2023, after the 2022 cutoff - not enough time to have been modified",0
J01B4600007,DOT,recovery point systems,1,1,0,2023-08-23,2023-08-23,77822.0,0,77822.0,0.0,0.0,,0,"awarded in 2023, after the 2022 cutoff - not enough time to have been modified",0
J01B4600011,DOT,enterprise technology solutions,1,1,0,2023-09-06,2023-09-06,415045.0,0,415045.0,0.0,0.0,,0,"awarded in 2023, after the 2022 cutoff - not enough time to have been modified",0
J01B4600023,DOT,ibm,1,1,0,2024-05-15,2024-05-15,2239993.0,0,2239993.0,0.0,0.0,,0,"awarded in 2024, after the 2022 cutoff - not enough time to have been modified",0
J01B4600029,DOT,applied technology services,1,1,0,2024-05-15,2024-05-15,2143470.0,0,2143470.0,0.0,0.0,,0,"awarded in 2024, after the 2022 cutoff - not enough time to have been modified",0
J01B4600035,DOT/MdTA,control technologies,1,1,0,2024-07-03,2024-07-03,490362.0,0,490362.0,0.0,0.0,,0,"awarded in 2024, after the 2022 cutoff - not enough time to have been modified",0
J01B4600044,DOT/MdTA,sensys networks,1,1,0,2025-11-05,2025-11-05,431850.0,0,431850.0,0.0,0.0,,0,"awarded in 2025, after the 2022 cutoff - not enough time to have been modified",0
J01B5600016,DOT/MdTA,applied technology services,1,1,0,2025-04-23,2025-04-23,741912.0,0,741912.0,0.0,0.0,,0,"awarded in 2025, after the 2022 cutoff - not enough time to have been modified",0
J01B5600021,DOT,vertosoft,1,1,0,2024-12-18,2024-12-18,624883.0,0,624883.0,0.0,0.0,,0,"awarded in 2024, after the 2022 cutoff - not enough time to have been modified",0
J01B5600025,DOT,cornerstone ondemand,1,1,0,2025-01-29,2025-01-29,237645.0,0,237645.0,0.0,0.0,,0,"awarded in 2025, after the 2022 cutoff - not enough time to have been modified",0
J01B5600026,DOT,canon solution america,1,1,0,2025-01-08,2025-01-08,892760.0,0,892760.0,0.0,0.0,,0,"awarded in 2025, after the 2022 cutoff - not enough time to have been modified",0
J01B5600028,DOT,mitratech,1,1,0,2025-01-29,2025-01-29,196372.0,0,196372.0,0.0,0.0,,0,"awarded in 2025, after the 2022 cutoff - not enough time to have been modified",0
J01B6400009,DOT,carbonado technologies formerly vecna technologies,1,0,1,2019-09-04,2019-09-04,,343914.0,343914.0,,,,0,no original award inside the window - only later changes were captured,0
J01B6400014,DOT/SHA,communications electronics cei,1,0,1,2020-11-04,2020-11-04,,20110000.0,20110000.0,,,,0,no original award inside the window - only later changes were captured,0
J01B6400014-ITS,DOT,mobile communications of america,1,0,1,2026-02-18,2026-02-18,,3500000.0,3500000.0,,,,0,no original award inside the window - only later changes were captured,0
J01B8400023,DOT/MdTA,transcore,1,0,1,2025-10-01,2025-10-01,,0,0,,,,0,no original award inside the window - only later changes were captured,0
J01B9200013,DOT,caci nss formerly l 3 national security solutions,1,0,1,2017-12-20,2017-12-20,,3974017.0,3974017.0,,,,0,no original award inside the window - only later changes were captured,0
J01P2600097,DOT/MTA,applied technology services,1,1,0,2023-07-05,2023-07-05,668239.0,0,668239.0,0.0,0.0,,0,"awarded in 2023, after the 2022 cutoff - not enough time to have been modified",0
J01P2600101,DOT,advanced computer concepts,1,1,0,2023-08-23,2023-08-23,220148.64,0,220148.64,0.0,0.0,,0,"awarded in 2023, after the 2022 cutoff - not enough time to have been modified",0
J01P2600105,DOT,oakland consulting group,1,1,0,2023-08-02,2023-08-02,1356785.0,0,1356785.0,0.0,0.0,,0,"awarded in 2023, after the 2022 cutoff - not enough time to have been modified",0
J01P2600113,DOT,advanced computer concepts,1,1,0,2023-10-25,2023-10-25,305194.97,0,305194.97,0.0,0.0,,0,"awarded in 2023, after the 2022 cutoff - not enough time to have been modified",0
J01P3600040,DOT/MdTA,usc canterbury,1,1,0,2023-09-06,2023-09-06,1028244.6,0,1028244.6,0.0,0.0,,0,"awarded in 2023, after the 2022 cutoff - not enough time to have been modified",0
J01P4600003,DOT,applied technology services,1,1,0,2024-02-28,2024-02-28,584050.0,0,584050.0,0.0,0.0,,0,"awarded in 2024, after the 2022 cutoff - not enough time to have been modified",0
J01P4600010,DOT,en net services,1,1,0,2024-02-28,2024-02-28,1069925.94,0,1069925.94,0.0,0.0,,0,"awarded in 2024, after the 2022 cutoff - not enough time to have been modified",0
J01P4600011,DOT,applied technology services,1,1,0,2024-05-15,2024-05-15,793200.0,0,793200.0,0.0,0.0,,0,"awarded in 2024, after the 2022 cutoff - not enough time to have been modified",0
J01P4600012,DOT,dsr,1,1,0,2024-10-16,2024-10-16,409163.0,0,409163.0,0.0,0.0,,0,"awarded in 2024, after the 2022 cutoff - not enough time to have been modified",0
J01P4600014,DOT,applied technology services,1,1,0,2024-05-15,2024-05-15,395235.0,0,395235.0,0.0,0.0,,0,"awarded in 2024, after the 2022 cutoff - not enough time to have been modified",0
J01P4600023,DOT,zones,1,1,0,2024-08-07,2024-08-07,1798416.89,0,1798416.89,0.0,0.0,,0,"awarded in 2024, after the 2022 cutoff - not enough time to have been modified",0
J01P4600028,DOT,applied technology services,1,1,0,2025-03-19,2025-03-19,601933.0,0,601933.0,0.0,0.0,,0,"awarded in 2025, after the 2022 cutoff - not enough time to have been modified",0
J01P4600031,DOT,cas severn,1,1,0,2025-11-05,2025-11-05,233470.0,0,233470.0,0.0,0.0,,0,"awarded in 2025, after the 2022 cutoff - not enough time to have been modified",1
J01P4600032,DOT,shi international,1,1,0,2024-09-11,2024-09-11,336842.07,0,336842.07,0.0,0.0,,0,"awarded in 2024, after the 2022 cutoff - not enough time to have been modified",0
J01P4600034,DOT,applied technology services,1,1,0,2024-12-18,2024-12-18,429928.0,0,429928.0,0.0,0.0,,0,"awarded in 2024, after the 2022 cutoff - not enough time to have been modified",0
J01P4600035,DOT,applied technology services,1,1,0,2024-10-16,2024-10-16,1167183.0,0,1167183.0,0.0,0.0,,0,"awarded in 2024, after the 2022 cutoff - not enough time to have been modified",0
J01P4600036,DOT,applied technology services,1,1,0,2024-12-18,2024-12-18,813679.0,0,813679.0,0.0,0.0,,0,"awarded in 2024, after the 2022 cutoff - not enough time to have been modified",0
J01P4600038,DOT,cas severn,1,1,0,2025-09-10,2025-09-10,1175152.0,0,1175152.0,0.0,0.0,,0,"awarded in 2025, after the 2022 cutoff - not enough time to have been modified",0
J01P4600040,DOT,mythics,1,1,0,2024-11-20,2024-11-20,2912427.0,0,2912427.0,0.0,0.0,,0,"awarded in 2024, after the 2022 cutoff - not enough time to have been modified",1
J01P4600042,DOT,applied technology services,1,1,0,2024-12-18,2024-12-18,1751768.0,0,1751768.0,0.0,0.0,,0,"awarded in 2024, after the 2022 cutoff - not enough time to have been modified",0
J01P4600043,DOT,applied technology services,1,1,0,2024-12-18,2024-12-18,200756.0,0,200756.0,0.0,0.0,,0,"awarded in 2024, after the 2022 cutoff - not enough time to have been modified",0
J01P4600048,DOT,applied technology services,1,1,0,2025-03-19,2025-03-19,620320.0,0,620320.0,0.0,0.0,,0,"awarded in 2025, after the 2022 cutoff - not enough time to have been modified",0
J01P4600056,DOT,source it technologies,1,1,0,2025-04-23,2025-04-23,1289136.0,0,1289136.0,0.0,0.0,,0,"awarded in 2025, after the 2022 cutoff - not enough time to have been modified",0
J01P4600065,DOT,advanced computer concepts,1,1,0,2025-08-06,2025-08-06,2331249.91,0,2331249.91,0.0,0.0,,0,"awarded in 2025, after the 2022 cutoff - not enough time to have been modified",0
J01P4600066,DOT,advanced computer concepts,1,1,0,2025-08-27,2025-08-27,382093.4,0,382093.4,0.0,0.0,,0,"awarded in 2025, after the 2022 cutoff - not enough time to have been modified",0
J01P4600114,DOT,blackwood associates,1,1,0,2024-04-03,2024-04-03,16530.0,0,16530.0,0.0,0.0,,0,"awarded in 2024, after the 2022 cutoff - not enough time to have been modified",0
J01P4600124,DOT/MdTA,applied technology services,1,1,0,2024-09-11,2024-09-11,1626989.74,0,1626989.74,0.0,0.0,,0,"awarded in 2024, after the 2022 cutoff - not enough time to have been modified",0
J02B2600001,DOT/SHA,conduent state and local solutions,1,0,1,2025-01-08,2025-01-08,,1159285.89,1159285.89,,,,0,no original award inside the window - only later changes were captured,0
J02B3400061,DOT/SHA,dk consulting,1,0,1,2021-06-02,2021-06-02,,336511.0,336511.0,,,,0,no original award inside the window - only later changes were captured,1
J02B3400175,DOT,dk consulting,1,1,0,2025-10-22,2025-10-22,7270646.0,0,7270646.0,0.0,0.0,,0,"awarded in 2025, after the 2022 cutoff - not enough time to have been modified",1
J02B8400024,DOT/SHA,acentra health,1,0,1,2024-12-04,2024-12-04,,2098231.66,2098231.66,,,,0,no original award inside the window - only later changes were captured,1
J02P3600014,DOT/SHA,eplus technology,1,1,0,2023-06-07,2023-06-07,222940.0,0,222940.0,0.0,0.0,,0,"awarded in 2023, after the 2022 cutoff - not enough time to have been modified",0
J02P3600053,DOT/SHA,dsr,1,1,0,2023-07-19,2023-07-19,489600.0,0,489600.0,0.0,0.0,,0,"awarded in 2023, after the 2022 cutoff - not enough time to have been modified",0
J02P3600095,DOT/SHA,skyline technology solutions,1,1,0,2023-08-02,2023-08-02,316988.41,0,316988.41,0.0,0.0,,0,"awarded in 2023, after the 2022 cutoff - not enough time to have been modified",0
J02P4600003,DOT/SHA,applied technology services,1,1,0,2023-10-04,2023-10-04,899486.0,0,899486.0,0.0,0.0,,0,"awarded in 2023, after the 2022 cutoff - not enough time to have been modified",0
J02P4600012,DOT/SHA,motorola solutions,1,1,0,2024-01-17,2024-01-17,338298.7,0,338298.7,0.0,0.0,,0,"awarded in 2024, after the 2022 cutoff - not enough time to have been modified",0
J02P4600015,DOT/SHA,cas severn,1,1,0,2024-01-03,2024-01-03,342517.0,0,342517.0,0.0,0.0,,0,"awarded in 2024, after the 2022 cutoff - not enough time to have been modified",0
J02P4600055,DOT,carlson software,1,1,0,2024-06-05,2024-06-05,165025.0,0,165025.0,0.0,0.0,,0,"awarded in 2024, after the 2022 cutoff - not enough time to have been modified",0
J02P4600098,DOT/SHA,applied technology services,1,1,0,2024-10-16,2024-10-16,1883489.0,0,1883489.0,0.0,0.0,,0,"awarded in 2024, after the 2022 cutoff - not enough time to have been modified",0
J02P4600118,DOT/SHA,ledstar,1,1,0,2024-10-30,2024-10-30,172246.0,0,172246.0,0.0,0.0,,0,"awarded in 2024, after the 2022 cutoff - not enough time to have been modified",0
J02P460016,DOT/SHA,dsr,1,1,0,2024-01-03,2024-01-03,560400.0,0,560400.0,0.0,0.0,,0,"awarded in 2024, after the 2022 cutoff - not enough time to have been modified",0
J02P5600003,DOT/SHA,noregon systems,1,1,0,2025-01-29,2025-01-29,107970.0,0,107970.0,0.0,0.0,,0,"awarded in 2025, after the 2022 cutoff - not enough time to have been modified",0
J02P5600011,DOT/SHA,cas severn,1,1,0,2024-12-18,2024-12-18,326396.0,0,326396.0,0.0,0.0,,0,"awarded in 2024, after the 2022 cutoff - not enough time to have been modified",0
J02P5600025,DOT/SHA,communications electronics cei,1,1,0,2025-03-19,2025-03-19,232180.0,0,232180.0,0.0,0.0,,0,"awarded in 2025, after the 2022 cutoff - not enough time to have been modified",0
J02P5600048,DOT/SHA,kmel dba keystone precision solutions,1,1,0,2025-05-21,2025-05-21,882671.0,0,882671.0,0.0,0.0,,0,"awarded in 2025, after the 2022 cutoff - not enough time to have been modified",0
J04B1600047,DOT/MVA,nec of america,1,0,1,2025-03-19,2025-03-19,,277150.13,277150.13,,,,0,no original award inside the window - only later changes were captured,0
J04B3600006,DOT/MVA,ec america d b a immixgroup,1,1,0,2023-03-01,2023-03-01,420680.29,0,420680.29,0.0,0.0,,0,"awarded in 2023, after the 2022 cutoff - not enough time to have been modified",0
J04B4600004,DOT/MVA,cas severn,1,1,0,2023-11-08,2023-11-08,232127.4,0,232127.4,0.0,0.0,,0,"awarded in 2023, after the 2022 cutoff - not enough time to have been modified",0
J04B4600005,DOT/MVA,cas severn,1,1,0,2023-11-29,2023-11-29,2003480.0,0,2003480.0,0.0,0.0,,0,"awarded in 2023, after the 2022 cutoff - not enough time to have been modified",0
J04B4600008,DOT,custom software systems,1,1,0,2024-08-07,2024-08-07,3731582.4,0,3731582.4,0.0,0.0,,0,"awarded in 2024, after the 2022 cutoff - not enough time to have been modified",1
J04B9400013,DOT/MVA,ms technologies,1,0,1,2020-12-16,2020-12-16,,90081.0,90081.0,,,,0,no original award inside the window - only later changes were captured,0
J05B3600011,DOT/MTA,genfare,1,1,0,2023-11-08,2023-11-08,10496611.0,0,10496611.0,0.0,0.0,,0,"awarded in 2023, after the 2022 cutoff - not enough time to have been modified",0
J05B4400019,DOT/MTA,wabtec railway electronics,2,0,2,2016-04-27,2018-09-26,,3218116.0,3218116.0,,,,0,no original award inside the window - only later changes were captured,0
J05B4600005,DOT/MTA,cubic transportation systems,1,1,0,2024-02-28,2024-02-28,1598702.0,0,1598702.0,0.0,0.0,,0,"awarded in 2024, after the 2022 cutoff - not enough time to have been modified",0
J05B4600006,DOT/MTA,unify,1,1,0,2024-01-31,2024-01-31,328661.0,0,328661.0,0.0,0.0,,0,"awarded in 2024, after the 2022 cutoff - not enough time to have been modified",0
J05B4600007,DOT/MTA,trapeze software group,1,1,0,2024-04-03,2024-04-03,7084650.0,0,7084650.0,0.0,0.0,,0,"awarded in 2024, after the 2022 cutoff - not enough time to have been modified",0
J05B5600001,DOT/MTA,9280 0366 quebec dba transit,1,1,0,2024-08-07,2024-08-07,1800939.0,0,1800939.0,0.0,0.0,,0,"awarded in 2024, after the 2022 cutoff - not enough time to have been modified",0
J05B5600003,DOT/MTA,sinwaves dba lyt,1,1,0,2025-09-10,2025-09-10,497500.0,0,497500.0,0.0,0.0,,0,"awarded in 2025, after the 2022 cutoff - not enough time to have been modified",0
J05B5600005,DOT/MTA,s and a systems,1,1,0,2025-05-07,2025-05-07,792176.0,0,792176.0,0.0,0.0,,0,"awarded in 2025, after the 2022 cutoff - not enough time to have been modified",0
J05P3600032,DOT/MTA,advanced computer concepts,1,1,0,2023-05-03,2023-05-03,204012.12,0,204012.12,0.0,0.0,,0,"awarded in 2023, after the 2022 cutoff - not enough time to have been modified",0
J05P3600033,DOT/MTA,hcgi hartford,1,1,0,2023-07-05,2023-07-05,374776.0,0,374776.0,0.0,0.0,,0,"awarded in 2023, after the 2022 cutoff - not enough time to have been modified",0
J05P3600037,DOT/MTA,motorola solutions,1,1,0,2023-10-04,2023-10-04,631461.0,0,631461.0,0.0,0.0,,0,"awarded in 2023, after the 2022 cutoff - not enough time to have been modified",0
J05P3600038,DOT/MTA,applied technology services,1,1,0,2023-07-05,2023-07-05,249730.0,0,249730.0,0.0,0.0,,0,"awarded in 2023, after the 2022 cutoff - not enough time to have been modified",0
J05P3600046,DOT/MTA,applied technology services,1,1,0,2023-09-20,2023-09-20,211640.0,0,211640.0,0.0,0.0,,0,"awarded in 2023, after the 2022 cutoff - not enough time to have been modified",0
J05P4600051,DOT/MTA,applied technology services,1,1,0,2024-07-03,2024-07-03,4922209.44,0,4922209.44,0.0,0.0,,0,"awarded in 2024, after the 2022 cutoff - not enough time to have been modified",0
J05P5600012,DOT/MTA,cas severn,1,1,0,2025-03-19,2025-03-19,792000.0,0,792000.0,0.0,0.0,,0,"awarded in 2025, after the 2022 cutoff - not enough time to have been modified",0
J05P5600026,DOT/MTA,advanced computer concepts,1,1,0,2025-08-27,2025-08-27,1222151.75,0,1222151.75,0.0,0.0,,0,"awarded in 2025, after the 2022 cutoff - not enough time to have been modified",0
J05P560003,DOT/MTA,advanced computer concepts,1,1,0,2025-09-10,2025-09-10,4978704.68,0,4978704.68,0.0,0.0,,0,"awarded in 2025, after the 2022 cutoff - not enough time to have been modified",0
J1B4600038,DOT/MdTA,maxel,1,1,0,2026-02-18,2026-02-18,6960576.0,0,6960576.0,0.0,0.0,,0,"awarded in 2026, after the 2022 cutoff - not enough time to have been modified",1
J2B0600002,DOT/SHA,whitney bailey cox and magnani,1,0,1,2026-02-18,2026-02-18,,12580722.0,12580722.0,,,,0,no original award inside the window - only later changes were captured,1
J2B4600023,DOT/SHA,dk consulting,1,1,0,2026-04-22,2026-04-22,1610946.0,0,1610946.0,0.0,0.0,,0,"awarded in 2026, after the 2022 cutoff - not enough time to have been modified",1
J2B5600017,DOT/SHA,general dynamics information technology,1,1,0,2026-05-20,2026-05-20,32073146.0,0,32073146.0,0.0,0.0,,0,"awarded in 2026, after the 2022 cutoff - not enough time to have been modified",0
JO1B4600002,DOT/MdTA,advanced computer concepts,1,1,0,2024-01-17,2024-01-17,736781.3,0,736781.3,0.0,0.0,,0,"awarded in 2024, after the 2022 cutoff - not enough time to have been modified",0
K00B0400091,DNR,active network,1,0,1,2016-03-23,2016-03-23,,600000.0,600000.0,,,,0,no original award inside the window - only later changes were captured,0
K00B4600015,DNR,brandt information services,1,1,0,2023-08-23,2023-08-23,4280000.0,0,4280000.0,0.0,0.0,,0,"awarded in 2023, after the 2022 cutoff - not enough time to have been modified",0
K00P3601374,DNR,motorola solutions,1,1,0,2024-01-17,2024-01-17,505838.3,0,505838.3,0.0,0.0,,0,"awarded in 2024, after the 2022 cutoff - not enough time to have been modified",0
L00P5600133,DOIT,creative information,1,1,0,2024-12-04,2024-12-04,229824.0,0,229824.0,0.0,0.0,,0,"awarded in 2024, after the 2022 cutoff - not enough time to have been modified",0
LR-18-005-RT,DOT/MTA,xenatech software integration services,1,1,0,2026-06-18,2026-06-18,213895.0,0,213895.0,0.0,0.0,,0,"awarded in 2026, after the 2022 cutoff - not enough time to have been modified",0
M00B0600118,MDH,group z,1,0,1,2021-06-02,2021-06-02,,1779939.0,1779939.0,,,,0,no original award inside the window - only later changes were captured,0
M00B0600499,MDH,American Association on Intellectual and Developmental Disabilities (AAIDD),1,1,0,2021-02-10,2021-02-10,399766.0,0,399766.0,0.0,0.0,,0,"item covers several vendors, so the money is not one contract's",1
M00B1600048,MDH,gantech,1,0,1,2021-06-02,2021-06-02,,4253517.0,4253517.0,,,,0,no original award inside the window - only later changes were captured,0
M00B3600415,MDH,perkinelmer health sciences,1,1,0,2023-01-04,2023-01-04,664344.0,0,664344.0,0.0,0.0,,0,"awarded in 2023, after the 2022 cutoff - not enough time to have been modified",0
M00B3600601,MDH,advance management services,1,1,0,2023-05-17,2023-05-17,2051432.0,0,2051432.0,0.0,0.0,,0,"awarded in 2023, after the 2022 cutoff - not enough time to have been modified",0
M00B3600618,MDH,shi international,1,1,0,2024-04-03,2024-04-03,528846.0,0,528846.0,0.0,0.0,,0,"awarded in 2024, after the 2022 cutoff - not enough time to have been modified",0
M00B4600179,MDH,netsmart technologies,1,1,0,2023-09-20,2023-09-20,19450000.0,0,19450000.0,0.0,0.0,,0,"awarded in 2023, after the 2022 cutoff - not enough time to have been modified",0
M00B4600437,MDH,edge systems,1,1,0,2024-01-03,2024-01-03,983523.0,0,983523.0,0.0,0.0,,0,"awarded in 2024, after the 2022 cutoff - not enough time to have been modified",0
M00B4600458,MDH,iconnect consulting,1,1,0,2024-01-03,2024-01-03,746650.0,0,746650.0,0.0,0.0,,0,"awarded in 2024, after the 2022 cutoff - not enough time to have been modified",0
M00B4600492,MDH,revvity health science,1,0,1,2024-10-30,2024-10-30,,85210.0,85210.0,,,,0,no original award inside the window - only later changes were captured,0
M00B4600584,MDH,gainwell technologies,1,1,0,2024-04-03,2024-04-03,4478853.0,0,4478853.0,0.0,0.0,,0,"awarded in 2024, after the 2022 cutoff - not enough time to have been modified",0
M00B5400531,HMH/DDA,health risk screening,1,0,1,2017-04-26,2017-04-26,,542500.0,542500.0,,,,0,no original award inside the window - only later changes were captured,0
M00B5600301,MDH,dentaquest of maryland,1,1,0,2025-01-29,2025-01-29,20987525.0,0,20987525.0,0.0,0.0,,0,"awarded in 2025, after the 2022 cutoff - not enough time to have been modified",0
M00B5600353,MDH,gcom software,1,1,0,2024-12-18,2024-12-18,25564346.0,0,25564346.0,0.0,0.0,,0,"awarded in 2024, after the 2022 cutoff - not enough time to have been modified",0
M00B5600424,MDH,ascending,1,1,0,2024-12-04,2024-12-04,393055.0,0,393055.0,0.0,0.0,,0,"awarded in 2024, after the 2022 cutoff - not enough time to have been modified",0
M00B5600454,MDH,skyline technology solutions,1,1,0,2025-01-29,2025-01-29,1711125.0,0,1711125.0,0.0,0.0,,0,"awarded in 2025, after the 2022 cutoff - not enough time to have been modified",0
M00B6600056,MDH,tierpoint maryland,1,1,0,2026-04-22,2026-04-22,5652939.0,0,5652939.0,0.0,0.0,,0,"awarded in 2026, after the 2022 cutoff - not enough time to have been modified",0
M00B6600227,MDH,symplr software,1,1,0,2025-08-27,2025-08-27,423644.0,0,423644.0,0.0,0.0,,0,"awarded in 2025, after the 2022 cutoff - not enough time to have been modified",0
M00B6600247,MDH,clinisys,1,1,0,2025-10-01,2025-10-01,622273.0,0,622273.0,0.0,0.0,,0,"awarded in 2025, after the 2022 cutoff - not enough time to have been modified",0
M00B6600396,MDH,carahsoft technology,1,1,0,2025-11-05,2025-11-05,6116165.0,0,6116165.0,0.0,0.0,,0,"awarded in 2025, after the 2022 cutoff - not enough time to have been modified",0
M00B7400065,HMH,truven health analytics,1,0,1,2016-06-08,2016-06-08,,324000.0,324000.0,,,,0,no original award inside the window - only later changes were captured,0
M00B7400648,MDH,center to promote healthcare access dba alluma,1,0,1,2020-05-06,2020-05-06,,82750.0,82750.0,,,,0,no original award inside the window - only later changes were captured,0
M00B8400027,HMH,truven health analytics,3,0,3,2017-06-07,2026-08-19,,1417910.0,1417910.0,,,,0,no original award inside the window - only later changes were captured,0
M00B8400556,MDH,health risk screening,1,0,1,2018-03-28,2018-03-28,,542500.0,542500.0,,,,0,no original award inside the window - only later changes were captured,0
M00B9400456,MDH,health risk screening,1,0,1,2019-05-22,2019-05-22,,542500.0,542500.0,,,,0,no original award inside the window - only later changes were captured,0
M00P3603575,MDH,system automation,1,1,0,2023-08-23,2023-08-23,174264.0,0,174264.0,0.0,0.0,,0,"awarded in 2023, after the 2022 cutoff - not enough time to have been modified",0
M00P3604320,MDH,shi international,1,1,0,2023-10-04,2023-10-04,115672.83,0,115672.83,0.0,0.0,,0,"awarded in 2023, after the 2022 cutoff - not enough time to have been modified",0
M00P4601565,MDH,applied technology services,1,1,0,2024-05-15,2024-05-15,4933064.0,0,4933064.0,0.0,0.0,,0,"awarded in 2024, after the 2022 cutoff - not enough time to have been modified",0
M00P4601745,MDH,carahsoft technology,1,1,0,2024-01-17,2024-01-17,400452.53,0,400452.53,0.0,0.0,,0,"awarded in 2024, after the 2022 cutoff - not enough time to have been modified",0
